timestamp,energy_generation,dc_power,daily_yield,hour,day_of_week,day_of_year,month,quarter,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,energy_generation_lag_1,energy_generation_lag_2,energy_generation_lag_3,energy_generation_lag_6,energy_generation_lag_12,energy_generation_lag_24,energy_generation_lag_48,energy_generation_lag_168,energy_generation_rolling_mean_24,energy_generation_rolling_std_24,energy_generation_rolling_mean_168,energy_generation_rolling_std_168
2020-05-24 12:45:00,25867.558929,265186.10715,4614.344967545455,12,6,145,5,2,1,1.2246467991473532e-16,-1.0,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,24999.141072,26957.596427,25558.042857,23987.6464296,13575.3571429,2550.6321429,0.0,3467.8732142999997,17248.159672620834,7275.68138433408,6971.740904183061,9482.329125052082
2020-05-24 13:00:00,26105.680358,267671.32143,4912.080357181819,13,6,145,5,2,1,-0.2588190451025208,-0.9659258262890683,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,25867.558929,24999.141072,26957.596427,24898.628571,15625.2982143,3803.4232142,0.0,2558.0553573,18177.420386945832,6898.29069501363,7111.905338711036,9590.120584105522
2020-05-24 13:15:00,25481.630355,261246.0,5206.469155909091,13,6,145,5,2,1,-0.2588190451025208,-0.9659258262890683,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,26105.680358,25867.558929,24999.141072,24897.8267864,18202.8107142,5254.5017856,0.0,1710.03214286,19020.217410670833,6473.322606703629,7253.4029471166305,9684.842741036775
2020-05-24 13:30:00,20462.8678573,209572.089284,5474.651785681818,13,6,145,5,2,1,-0.2588190451025208,-0.9659258262890683,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,25481.630355,26105.680358,25867.558929,25558.042857,20087.175,6935.7446427,0.0,1090.23928572,19583.847544612498,5942.522857897639,7368.716212423654,9726.263394143387
2020-05-24 13:45:00,25119.146429,257489.46428000001,5728.636363636364,13,6,145,5,2,1,-0.2588190451025208,-0.9659258262890683,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,20462.8678573,25481.630355,26105.680358,26957.596427,25115.519643300002,8648.3732143,0.0,598.64464287,20270.12976189167,5563.716416018583,7514.671580198237,9807.701464930024
2020-05-24 14:00:00,19252.7482145,196984.374998,5981.376623409091,14,6,145,5,2,1,-0.4999999999999997,-0.8660254037844388,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,25119.146429,20462.8678573,25481.630355,24999.141072,23046.9214279,10366.8571427,0.0,237.373214283,20640.37522321667,5156.8187195077035,7627.85833615191,9832.90620569935
2020-05-24 14:15:00,23340.076786,239015.82141,6220.034090909091,14,6,145,5,2,1,-0.4999999999999997,-0.8660254037844388,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,19252.7482145,25119.146429,20462.8678573,25867.558929,23987.6464296,11275.0142856,0.0,0.0,21143.08616073333,4778.33465709906,7766.787364640006,9889.211564023932
2020-05-24 14:30:00,17492.4910711,178910.839286,6462.708603954546,14,6,145,5,2,1,-0.4999999999999997,-0.8660254037844388,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,23340.076786,19252.7482145,25119.146429,26105.680358,24898.628571,15020.8178572,0.0,0.0,21246.072544645835,4665.960057004322,7870.909335301316,9899.029580687158
2020-05-24 14:45:00,19968.4500003,204194.321424,6662.525974,14,6,145,5,2,1,-0.4999999999999997,-0.8660254037844388,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,17492.4910711,23340.076786,19252.7482145,25481.630355,24897.8267864,11194.048214299999,0.0,0.0,21611.6726190625,4160.4683009504315,7989.769156731672,9923.807700369003
2020-05-24 15:00:00,18834.0464288,192523.857142,6878.8441557727265,15,6,145,5,2,1,-0.7071067811865471,-0.7071067811865479,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,19968.4500003,17492.4910711,23340.076786,20462.8678573,25558.042857,16240.244643,0.0,0.0,21719.747693470836,4047.0121160082917,8101.8765759507205,9939.378437167928
2020-05-24 15:15:00,12838.7535714,131077.625001,7068.882305136363,15,6,145,5,2,1,-0.7071067811865471,-0.7071067811865479,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,18834.0464288,19968.4500003,17492.4910711,25119.146429,26957.596427,14791.325,0.0,0.0,21638.3905506125,4208.744636173333,8178.297728161434,9926.060222729155
2020-05-24 15:30:00,8368.8749999,85289.749999,7188.6006492727265,15,6,145,5,2,1,-0.7071067811865471,-0.7071067811865479,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,12838.7535714,18834.0464288,19968.4500003,19252.7482145,24999.141072,17605.9589287,0.0,0.0,21253.51205357917,4950.5186626542445,8228.112460303697,9905.750166031363
2020-05-24 15:45:00,6605.6249999,67334.62500100001,7275.337662363637,15,6,145,5,2,1,-0.7071067811865471,-0.7071067811865479,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,8368.8749999,12838.7535714,18834.0464288,23340.076786,25867.558929,13575.3571429,0.0,0.0,20963.106547620835,5584.365167256652,8267.431656731673,9885.984733673342
2020-05-24 16:00:00,9055.8803571,92390.57143,7352.225649318181,16,6,145,5,2,1,-0.8660254037844384,-0.5000000000000004,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,6605.6249999,8368.8749999,12838.7535714,17492.4910711,26105.680358,15625.2982143,0.0,0.0,20689.38080357083,6002.715719996768,8321.335706476315,9865.303319348095
2020-05-24 16:15:00,8637.1285714,88096.678571,7468.61444809091,16,6,145,5,2,1,-0.8660254037844384,-0.5000000000000004,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,9055.8803571,6605.6249999,8368.8749999,19968.4500003,25481.630355,18202.8107142,0.0,0.0,20290.8107142875,6474.064869925287,8372.747186067983,9844.161177121694
2020-05-24 16:30:00,7539.7107141999995,76882.857144,7559.022727272727,16,6,145,5,2,1,-0.8660254037844384,-0.5000000000000004,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,8637.1285714,9055.8803571,6605.6249999,18834.0464288,20462.8678573,20087.175,0.0,0.0,19767.999702379166,6978.227001142701,8417.626416509647,9822.9252590999
2020-05-24 16:45:00,8716.7785715,88822.089286,7644.234577909091,16,6,145,5,2,1,-0.8660254037844384,-0.5000000000000004,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,7539.7107141999995,8637.1285714,9055.8803571,12838.7535714,25119.146429,25115.519643300002,0.0,0.0,19084.718824387503,7230.155962583617,8469.512003244768,9801.19371631562
2020-05-24 17:00:00,8647.9589286,88017.499998,7744.747564954546,17,6,145,5,2,1,-0.9659258262890683,-0.25881904510252063,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,8716.7785715,7539.7107141999995,8637.1285714,8368.8749999,19252.7482145,23046.9214279,0.0,0.0,18484.76205358333,7480.167177864834,8520.98794924834,9779.13015432942
2020-05-24 17:15:00,5678.1732142,57869.821429,7826.745941499999,17,6,145,5,2,1,-0.9659258262890683,-0.25881904510252063,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,8647.9589286,8716.7785715,7539.7107141999995,6605.6249999,23340.076786,23987.6464296,0.0,0.0,17721.867336275,7820.4734207164,8554.786599332863,9759.295892031916
2020-05-24 17:30:00,3749.5839284999997,38298.660715,7879.7199675,17,6,145,5,2,1,-0.9659258262890683,-0.25881904510252063,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,5678.1732142,8647.9589286,8716.7785715,9055.8803571,17492.4910711,24898.628571,0.0,0.0,16840.6571428375,8160.769230957086,8577.105551288221,9743.88981446318
2020-05-24 17:45:00,2333.3339285,24003.3928567,7913.896915545454,17,6,145,5,2,1,-0.9659258262890683,-0.25881904510252063,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,3749.5839284999997,5678.1732142,8647.9589286,8637.1285714,19968.4500003,24897.8267864,0.0,0.0,15900.469940425,8485.504645154815,8590.994443719766,9733.247992471996
2020-05-24 18:00:00,1303.60535714,13463.5892857,7934.551136363636,18,6,145,5,2,1,-1.0,-1.8369701987210297e-16,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,2333.3339285,3749.5839284999997,5678.1732142,7539.7107141999995,18834.0464288,25558.042857,229.539285712,0.0,14889.868377930834,8726.210685895712,8598.75399941703,9726.875599630002
2020-05-24 18:15:00,793.00357142,8205.9285715,7946.272727227272,18,6,145,5,2,1,-1.0,-1.8369701987210297e-16,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,1303.60535714,2333.3339285,3749.5839284999997,8716.7785715,12838.7535714,26957.596427,851.26071429,0.0,13799.677008948333,8787.200279505834,8603.47425877072,9722.869397826931
2020-05-24 18:30:00,318.42321428,3298.7857142,7952.783279272728,18,6,145,5,2,1,-1.0,-1.8369701987210297e-16,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,793.00357142,1303.60535714,2333.3339285,8647.9589286,8368.8749999,24999.141072,1586.57500001,0.0,12771.313764876666,8863.402788491469,8605.369635046196,9721.213089205607
2020-05-24 18:45:00,0.0,0.0,7954.045454545455,18,6,145,5,2,1,-1.0,-1.8369701987210297e-16,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,318.42321428,793.00357142,1303.60535714,5678.1732142,6605.6249999,25867.558929,2550.6321429,0.0,11693.498809501667,8773.954249103388,8605.369635046196,9721.213089205607
2020-05-24 19:00:00,0.0,0.0,7954.045454545455,19,6,145,5,2,1,-0.9659258262890684,0.2588190451025203,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,0.0,318.42321428,793.00357142,3749.5839284999997,9055.8803571,26105.680358,3803.4232142,0.0,10605.762127918333,8524.193482443703,8605.369635046196,9721.213089205607
2020-05-24 19:15:00,0.0,0.0,7954.045454545455,19,6,145,5,2,1,-0.9659258262890684,0.2588190451025203,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,0.0,0.0,318.42321428,2333.3339285,8637.1285714,25481.630355,5254.5017856,0.0,9544.027529793333,8170.3576643042625,8605.369635046196,9721.213089205607
2020-05-24 19:30:00,0.0,0.0,7954.045454545455,19,6,145,5,2,1,-0.9659258262890684,0.2588190451025203,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,1303.60535714,7539.7107141999995,20462.8678573,6935.7446427,0.0,8691.408035739167,8048.16875658695,8605.369635046196,9721.213089205607
2020-05-24 19:45:00,0.0,0.0,7954.045454545455,19,6,145,5,2,1,-0.9659258262890684,0.2588190451025203,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,793.00357142,8716.7785715,25119.146429,8648.3732143,0.0,7644.776934530833,7428.379695557265,8605.369635046196,9721.213089205607
2020-05-24 20:00:00,0.0,0.0,7954.045454545455,20,6,145,5,2,1,-0.8660254037844386,0.5000000000000001,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,318.42321428,8647.9589286,19252.7482145,10366.8571427,0.0,6842.579092259999,7154.846569005247,8605.369635046196,9721.213089205607
2020-05-24 20:15:00,0.0,0.0,7954.045454545455,20,6,145,5,2,1,-0.8660254037844386,0.5000000000000001,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,5678.1732142,23340.076786,11275.0142856,0.0,5870.075892843332,6356.671387393285,8605.369635046196,9721.213089205607
2020-05-24 20:30:00,0.0,0.0,7954.045454545455,20,6,145,5,2,1,-0.8660254037844386,0.5000000000000001,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,3749.5839284999997,17492.4910711,15020.8178572,0.0,5141.222098214167,5956.344895572482,8605.369635046196,9721.213089205607
2020-05-24 20:45:00,0.0,0.0,7954.045454545455,20,6,145,5,2,1,-0.8660254037844386,0.5000000000000001,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,2333.3339285,19968.4500003,11194.048214299999,0.0,4309.203348201667,5132.870950355683,8605.369635046196,9721.213089205607
