timestamp,energy_generation,wind_direction_100m,wind_direction_sin,wind_direction_cos,hour,day_of_week,day_of_year,month,quarter,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,energy_generation_lag_1,energy_generation_lag_2,energy_generation_lag_3,energy_generation_lag_6,energy_generation_lag_12,energy_generation_lag_24,energy_generation_lag_48,energy_generation_lag_168,energy_generation_rolling_mean_24,energy_generation_rolling_std_24,energy_generation_rolling_mean_168,energy_generation_rolling_std_168
2012-02-22 21:30:00,63.299588382283886,297.51,-0.8869302293325085,0.46190341879681274,21,2,53,2,1,0,-0.7071067811865477,0.7071067811865474,0.7905633969115482,0.612380204990065,0.8660254037844386,0.5000000000000001,94.1150294752412,8.232283902089748,4.561130270076659,9.734119478822219,8.84414284075865,15.518967626236678,66.1363889161122,53.39859828382487,40.4359958445265,42.93510224123078,64.09520365805295,84.68468366781234
2012-02-22 22:30:00,174.26855044085713,266.18,-0.9977782735475763,-0.06662219477334917,22,2,53,2,1,0,-0.5000000000000004,0.8660254037844384,0.7905633969115482,0.612380204990065,0.8660254037844386,0.5000000000000001,63.299588382283886,94.1150294752412,8.232283902089748,40.104572252747424,11.347202135312555,40.16019579262636,119.14562242078388,26.309934362759268,46.02384395486945,50.887953896474116,64.97590970613686,85.05791985499363
2012-02-22 23:30:00,88.05206362843175,282.01,-0.9781112984003684,0.20808240661224944,23,2,53,2,1,0,-0.25881904510252157,0.9659258262890681,0.7905633969115482,0.612380204990065,0.8660254037844386,0.5000000000000001,174.26855044085713,63.299588382283886,94.1150294752412,29.14673489658772,21.637557012925058,53.787963062977404,47.16876181737847,36.71153632012932,47.45151481176339,51.59103412006691,65.281508082972,85.0479910106026
2012-02-23 00:30:00,30.815441092957307,287.55,-0.9534541723190012,0.30153795994449595,0,3,54,2,1,0,0.0,1.0,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,88.05206362843175,174.26855044085713,63.299588382283886,4.561130270076659,11.903437534102839,195.90610745378217,10.846590276401837,34.87595950412325,40.57273704672901,40.81771317518269,65.25733833052459,85.05726016608709
2012-02-23 01:30:00,97.89743018701215,305.15000000000003,-0.8176476192171909,0.5757190033240692,1,3,54,2,1,0,0.25881904510252074,0.9659258262890683,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,30.815441092957307,88.05206362843175,174.26855044085713,8.232283902089748,46.72377349834684,17.743909221395917,80.65413282452695,141.89565023128873,43.91246708696303,42.12674728438374,64.99544416359436,84.88744169586751
2012-02-23 02:30:00,16.075203025026333,308.04,-0.7875807488153171,0.6162114605356707,2,3,54,2,1,0,0.49999999999999994,0.8660254037844387,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,97.89743018701215,30.815441092957307,88.05206362843175,94.1150294752412,20.191344976071207,114.36199799119133,29.09111135670863,13.96150850962496,39.81718396337282,39.68709671957521,65.00802567856698,84.87998876688174
2012-02-23 03:30:00,15.574591166115614,310.84000000000003,-0.7565386975761151,0.6539489269582414,3,3,54,2,1,0,0.7071067811865475,0.7071067811865476,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,16.075203025026333,97.89743018701215,30.815441092957307,63.299588382283886,9.734119478822219,47.00189119774151,104.68350205224804,136.72266102254315,38.50771312872174,39.95728154425177,64.28690621513587,84.7816356667158
2012-02-23 04:30:00,15.073979307204894,308.13,-0.7866118348760259,0.6174478287539537,4,3,54,2,1,0,0.8660254037844386,0.5000000000000001,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,15.574591166115614,16.075203025026333,97.89743018701215,174.26855044085713,40.104572252747424,22.193792411714707,48.16998553520022,67.08198909405452,38.21105424936716,40.10980782651111,63.977334728309394,84.8662773114548
2012-02-23 05:30:00,8.510401601484418,306.6,-0.8028174751911145,0.5962248749656158,5,3,54,2,1,0,0.9659258262890683,0.25881904510252074,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,15.073979307204894,15.574591166115614,16.075203025026333,88.05206362843175,29.14673489658772,33.76348870654331,28.53487595791882,104.62787851236911,37.15884228665637,40.56026115672352,63.40520688955412,84.91456508094315
2012-02-23 06:30:00,8.788519300879717,305.02,-0.8189517784409387,0.5738623394059098,6,3,54,2,1,0,1.0,6.123233995736766e-17,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,8.510401601484418,15.073979307204894,15.574591166115614,30.815441092957307,4.561130270076659,28.31238179840277,243.13049281103974,127.26665924311592,36.34534801592625,40.93942124343996,62.699979866088434,84.87298947139033
